course_id,title,category,trade,difficulty,duration_seconds,language,has_video,has_quiz,has_practical,prerequisites,topics,avg_rating,num_ratings,completion_rate,created_date,content_hash
COURSE_00111,Mobile Repair - Customer Service (Part 2),customer_service,mobile_repair,advanced,236,hi,False,True,True,[],"[np.str_('customer_service'), np.str_('mobile_repair')]",4.758902415824943,803,0.5734100120624522,2024-06-15T18:57:17.409776,9aee1234f2265ffb
COURSE_00112,Mobile Repair - Tools (Part 3),tools,mobile_repair,advanced,132,pa,True,True,False,[],"[np.str_('tools'), np.str_('mobile_repair')]",4.253843332490932,452,0.5257871718524516,2024-10-02T18:57:17.409985,b17250e3ae08dcea
COURSE_00113,Homestay Owner - Financial Planning (Part 4),financial_planning,homestay_owner,expert,275,ml,False,False,True,[],"[np.str_('financial_planning'), np.str_('homestay_owner')]",3.113000866506211,642,0.8525371934628319,2024-04-08T18:57:17.410196,99aa59a7693c638d
COURSE_00114,Artisan - Marketing (Part 5),marketing,artisan,beginner,275,gu,True,False,True,[],"[np.str_('marketing'), np.str_('artisan')]",4.350721580630185,499,0.8989481650475624,2026-01-29T18:57:17.410410,0da9260a6e1af418
COURSE_00115,Mobile Repair - Advanced Techniques (Part 6),advanced_techniques,mobile_repair,beginner,172,en,True,False,True,[],"[np.str_('advanced_techniques'), np.str_('mobile_repair')]",4.848234427850146,792,0.34618422778921043,2025-06-20T18:57:17.410622,5a32a312624b5e68
COURSE_00116,Electrician - Business Skills (Part 7),business_skills,electrician,expert,240,pa,True,True,False,[],"[np.str_('business_skills'), np.str_('electrician')]",4.466866070424369,993,0.48126567611713844,2025-10-22T18:57:17.410832,dfa95b3bedae7ac1
COURSE_00117,Welder - Financial Planning (Part 8),financial_planning,welder,advanced,129,te,False,True,False,[],"[np.str_('financial_planning'), np.str_('welder')]",4.919351607462891,864,0.44461235727093806,2025-10-10T18:57:17.411040,fa60d3d3627c1645
COURSE_00118,Mobile Repair - Marketing (Part 9),marketing,mobile_repair,intermediate,83,pa,False,False,False,[],"[np.str_('marketing'), np.str_('mobile_repair')]",4.317980714389892,398,0.5075782178330945,2026-01-24T18:57:17.411249,b54bf3fccec732ef
COURSE_00119,Electrician - Customer Service (Part 10),customer_service,electrician,beginner,100,ml,False,False,False,[],"[np.str_('customer_service'), np.str_('electrician')]",3.3077731253022193,823,0.7230389945157625,2025-11-15T18:57:17.411457,4839ae308b723a56
COURSE_00120,Mobile Repair - Quality Control (Part 1),quality_control,mobile_repair,expert,138,ta,True,False,False,[],"[np.str_('quality_control'), np.str_('mobile_repair')]",3.092614914165763,601,0.5969111726539461,2024-02-25T18:57:17.411671,e6467ee13929009c
COURSE_00121,Artisan - Business Skills (Part 2),business_skills,artisan,expert,284,kn,True,True,True,[],"[np.str_('business_skills'), np.str_('artisan')]",4.314531808058901,951,0.6971748920260179,2025-11-14T18:57:17.411882,9d39a3c51909464e
COURSE_00122,Mobile Repair - Troubleshooting (Part 3),troubleshooting,mobile_repair,intermediate,216,te,False,False,True,[],"[np.str_('troubleshooting'), np.str_('mobile_repair')]",4.621116541156971,313,0.8674795356602523,2025-06-19T18:57:17.412090,edefe30a2895659b
COURSE_00123,Artisan - Troubleshooting (Part 4),troubleshooting,artisan,expert,199,pa,False,False,False,[],"[np.str_('troubleshooting'), np.str_('artisan')]",4.999672971763442,397,0.7131835724324667,2025-11-25T18:57:17.412299,7d6bb0d4b2e665b8
COURSE_00124,Plumber - Advanced Techniques (Part 5),advanced_techniques,plumber,beginner,238,ml,False,False,True,[],"[np.str_('advanced_techniques'), np.str_('plumber')]",3.4564893994905654,531,0.43865421294153295,2025-10-28T18:57:17.412508,07b176c0bc8a7cd7
COURSE_00125,Plumber - Maintenance (Part 6),maintenance,plumber,expert,175,hi,False,True,True,[],"[np.str_('maintenance'), np.str_('plumber')]",4.7478687381588,434,0.38457360717386957,2025-06-22T18:57:17.412716,b9429ad1279793ab
COURSE_00126,Mason - Quality Control (Part 7),quality_control,mason,beginner,45,en,True,False,True,[],"[np.str_('quality_control'), np.str_('mason')]",3.643616210119636,444,0.9118493663289857,2025-04-12T18:57:17.412924,772e4a319f99710c
COURSE_00127,Homestay Owner - Government Schemes (Part 8),government_schemes,homestay_owner,advanced,222,pa,False,True,True,[],"[np.str_('government_schemes'), np.str_('homestay_owner')]",4.091593531040481,899,0.5613239420746015,2026-01-25T18:57:17.413133,7cac5c609fc7e8b8
COURSE_00128,Farmer - Business Skills (Part 9),business_skills,farmer,intermediate,198,kn,True,True,False,[],"[np.str_('business_skills'), np.str_('farmer')]",4.878654878434937,996,0.6693403281477668,2025-06-02T18:57:17.413342,24bf3c39985c5a5c
COURSE_00129,Mobile Repair - Government Schemes (Part 10),government_schemes,mobile_repair,intermediate,240,pa,True,False,True,[],"[np.str_('government_schemes'), np.str_('mobile_repair')]",4.103847877779643,290,0.5994829273905731,2025-12-27T18:57:17.413554,bec626cfb08c2312
COURSE_00130,Mobile Repair - Basic Skills (Part 1),basic_skills,mobile_repair,beginner,237,kn,True,True,True,[],"[np.str_('basic_skills'), np.str_('mobile_repair')]",3.250387159470595,894,0.7137367959815288,2024-05-14T18:57:17.413762,905a4ddca4f23a38
COURSE_00131,Mason - Tools (Part 2),tools,mason,advanced,162,ml,True,False,False,[],"[np.str_('tools'), np.str_('mason')]",3.083946055727908,327,0.5040068028619553,2024-06-09T18:57:17.413989,41c2f60b92c0e073
COURSE_00132,Farmer - Business Skills (Part 3),business_skills,farmer,intermediate,68,ta,True,True,True,[],"[np.str_('business_skills'), np.str_('farmer')]",4.725355280868737,218,0.7985373121609134,2025-06-05T18:57:17.414171,01f5f77931c6cccc
COURSE_00133,Mobile Repair - Safety (Part 4),safety,mobile_repair,expert,143,kn,False,False,True,[],"[np.str_('safety'), np.str_('mobile_repair')]",4.790878740222427,746,0.8904743203319683,2024-03-02T18:57:17.414348,b6262268ef95f7ee
COURSE_00134,Welder - Advanced Techniques (Part 5),advanced_techniques,welder,intermediate,232,en,False,True,True,[],"[np.str_('advanced_techniques'), np.str_('welder')]",3.8397260790460566,800,0.3928596674129089,2025-10-21T18:57:17.414524,87903724b28829af
COURSE_00135,Mason - Advanced Techniques (Part 6),advanced_techniques,mason,beginner,170,ta,True,True,False,[],"[np.str_('advanced_techniques'), np.str_('mason')]",3.9147079881588027,79,0.7214701401996779,2024-08-24T18:57:17.414700,491d4aee06fbf7ef
COURSE_00136,Plumber - Government Schemes (Part 7),government_schemes,plumber,intermediate,298,ta,False,True,False,[],"[np.str_('government_schemes'), np.str_('plumber')]",4.0980496437986655,974,0.45973578681826355,2024-02-15T18:57:17.414875,0c3a06831552d70b
COURSE_00137,Electrician - Customer Service (Part 8),customer_service,electrician,expert,210,gu,True,False,False,[],"[np.str_('customer_service'), np.str_('electrician')]",3.2363867389353107,74,0.4371041140859441,2025-09-23T18:57:17.415050,68762214ce9c3d7d
COURSE_00138,Homestay Owner - Financial Planning (Part 9),financial_planning,homestay_owner,intermediate,275,en,True,False,True,[],"[np.str_('financial_planning'), np.str_('homestay_owner')]",3.1926877597266845,47,0.7170933661287731,2024-02-25T18:57:17.415225,bd1c7f24ca0a3f90
COURSE_00139,Appliance Repair - Safety (Part 10),safety,appliance_repair,intermediate,297,kn,False,True,False,[],"[np.str_('safety'), np.str_('appliance_repair')]",4.3751460148535255,900,0.5838210769950856,2025-11-11T18:57:17.415400,5de087d2c7765a20
COURSE_00140,Mason - Government Schemes (Part 1),government_schemes,mason,advanced,81,mr,False,False,False,[],"[np.str_('government_schemes'), np.str_('mason')]",3.3184949626736393,712,0.478701876297262,2024-09-14T18:57:17.415574,c2f4d085155cf853
COURSE_00141,Electrician - Financial Planning (Part 2),financial_planning,electrician,advanced,293,bn,False,False,False,[],"[np.str_('financial_planning'), np.str_('electrician')]",4.1612969652238405,373,0.4591546852244358,2024-05-30T18:57:17.415748,f2145d02925ebca8
COURSE_00142,Farmer - Financial Planning (Part 3),financial_planning,farmer,beginner,210,te,True,False,True,[],"[np.str_('financial_planning'), np.str_('farmer')]",4.485747434197478,367,0.5941970644891825,2025-08-20T18:57:17.415924,34fe7b43a2a975ff
COURSE_00143,Carpenter - Tools (Part 4),tools,carpenter,intermediate,171,mr,False,True,True,[],"[np.str_('tools'), np.str_('carpenter')]",4.473213983637303,820,0.33290930508086025,2024-04-16T18:57:17.416097,75c8f690f8c45806
COURSE_00144,Farmer - Customer Service (Part 5),customer_service,farmer,advanced,51,ta,True,True,False,[],"[np.str_('customer_service'), np.str_('farmer')]",3.956895516203653,110,0.7607155815829416,2025-06-04T18:57:17.416272,05262ea22ceb8572
COURSE_00145,Appliance Repair - Troubleshooting (Part 6),troubleshooting,appliance_repair,advanced,276,te,True,True,False,[],"[np.str_('troubleshooting'), np.str_('appliance_repair')]",4.5049912173061255,569,0.8664756964412756,2024-07-16T18:57:17.416447,118039a7a00edc8d
COURSE_00146,Farmer - Tools (Part 7),tools,farmer,advanced,236,pa,False,False,False,[],"[np.str_('tools'), np.str_('farmer')]",4.0718204428928795,748,0.7539272556614255,2024-12-20T18:57:17.416621,f416f7268e8f11b9
COURSE_00147,Farmer - Marketing (Part 8),marketing,farmer,expert,146,bn,True,True,True,[],"[np.str_('marketing'), np.str_('farmer')]",4.5954234375011636,111,0.5681439500748255,2024-12-08T18:57:17.417692,9941606ef5c335cb
COURSE_00148,Carpenter - Tools (Part 9),tools,carpenter,beginner,183,en,True,True,False,[],"[np.str_('tools'), np.str_('carpenter')]",4.4501444619475246,625,0.8511175446621404,2025-04-11T18:57:17.419451,29642c9ff8b04f6b
COURSE_00149,Homestay Owner - Quality Control (Part 10),quality_control,homestay_owner,expert,203,te,False,False,True,[],"[np.str_('quality_control'), np.str_('homestay_owner')]",4.5190867666475585,834,0.5105246455981913,2024-08-03T18:57:17.420737,02efcc3bded61ff6
COURSE_00150,Homestay Owner - Tools (Part 1),tools,homestay_owner,advanced,48,ta,False,False,False,[],"[np.str_('tools'), np.str_('homestay_owner')]",3.7703773562029346,913,0.688071448942507,2026-01-11T18:57:17.421161,c446e52e974ef11d
COURSE_00151,Mobile Repair - Maintenance (Part 2),maintenance,mobile_repair,advanced,232,te,True,True,False,[],"[np.str_('maintenance'), np.str_('mobile_repair')]",3.242643452626037,129,0.8591261124058456,2025-02-25T18:57:17.421531,9cbfacdce50d3ca9
COURSE_00152,Welder - Advanced Techniques (Part 3),advanced_techniques,welder,expert,293,ta,True,True,False,[],"[np.str_('advanced_techniques'), np.str_('welder')]",4.969876891613295,635,0.6287154024480646,2026-01-03T18:57:17.422059,4616f96b3a8f3202
COURSE_00153,Artisan - Digital Literacy (Part 4),digital_literacy,artisan,intermediate,30,en,True,False,False,[],"[np.str_('digital_literacy'), np.str_('artisan')]",4.549376362176802,537,0.4789435332569899,2024-06-01T18:57:17.422449,328952ad4f132365
COURSE_00154,Electrician - Basic Skills (Part 5),basic_skills,electrician,intermediate,192,gu,True,True,False,[],"[np.str_('basic_skills'), np.str_('electrician')]",4.961660115511153,913,0.7211820537940496,2024-04-09T18:57:17.422810,e0911a99a9ff1afa
COURSE_00155,Mason - Government Schemes (Part 6),government_schemes,mason,expert,195,ta,False,False,True,[],"[np.str_('government_schemes'), np.str_('mason')]",4.483222940567507,122,0.5225241018318323,2025-02-03T18:57:17.423167,889a134b03f9a955
COURSE_00156,Electrician - Business Skills (Part 7),business_skills,electrician,advanced,170,ta,True,False,False,[],"[np.str_('business_skills'), np.str_('electrician')]",4.8947354248254245,756,0.5745395124293242,2025-11-15T18:57:17.423931,dfa95b3bedae7ac1
COURSE_00157,Homestay Owner - Business Skills (Part 8),business_skills,homestay_owner,beginner,33,gu,True,False,False,[],"[np.str_('business_skills'), np.str_('homestay_owner')]",4.534158124152462,994,0.44620497249693974,2025-07-17T18:57:17.424924,117239fd73b1ea78
COURSE_00158,Farmer - Basic Skills (Part 9),basic_skills,farmer,intermediate,204,ml,True,True,True,[],"[np.str_('basic_skills'), np.str_('farmer')]",4.763092375941837,878,0.41165684709718314,2025-10-22T18:57:17.425506,51714e9b1e8a9b0d
COURSE_00159,Farmer - Maintenance (Part 10),maintenance,farmer,intermediate,278,bn,False,True,True,[],"[np.str_('maintenance'), np.str_('farmer')]",4.202730299353211,573,0.5272419494127552,2025-03-05T18:57:17.425889,81e0a4668f25295c
COURSE_00160,Welder - Quality Control (Part 1),quality_control,welder,advanced,291,bn,False,False,False,[],"[np.str_('quality_control'), np.str_('welder')]",3.962505082304924,846,0.3074787234554024,2025-08-09T18:57:17.426114,af60fc54eae287fa
COURSE_00161,Mason - Business Skills (Part 2),business_skills,mason,expert,98,bn,True,False,True,[],"[np.str_('business_skills'), np.str_('mason')]",4.975392834585607,604,0.6980671661657093,2025-12-28T18:57:17.426327,cb2073d405fa62dd
COURSE_00162,Appliance Repair - Tools (Part 3),tools,appliance_repair,intermediate,85,te,False,True,False,[],"[np.str_('tools'), np.str_('appliance_repair')]",4.498386089000656,288,0.3001733744721529,2025-08-13T18:57:17.426538,74752b35023b9dd8
COURSE_00163,Homestay Owner - Marketing (Part 4),marketing,homestay_owner,advanced,247,bn,True,False,False,[],"[np.str_('marketing'), np.str_('homestay_owner')]",3.572408162093531,45,0.6412861592130448,2025-04-26T18:57:17.426747,87f95864f0709af3
COURSE_00164,Carpenter - Business Skills (Part 5),business_skills,carpenter,intermediate,111,bn,True,True,False,[],"[np.str_('business_skills'), np.str_('carpenter')]",3.449174416444691,848,0.5742146665450005,2025-04-27T18:57:17.426957,4580ac21d2005272
COURSE_00165,Welder - Advanced Techniques (Part 6),advanced_techniques,welder,beginner,162,te,True,True,False,[],"[np.str_('advanced_techniques'), np.str_('welder')]",3.6182192111486993,665,0.4831967749795484,2025-07-03T18:57:17.427170,ca62a6a31efcd05c
COURSE_00166,Mason - Customer Service (Part 7),customer_service,mason,beginner,32,pa,True,False,False,[],"[np.str_('customer_service'), np.str_('mason')]",4.1527350476845,388,0.4373961095428024,2024-04-29T18:57:17.427379,5c76e7003be2bd44
COURSE_00167,Mason - Customer Service (Part 8),customer_service,mason,intermediate,200,gu,True,True,True,[],"[np.str_('customer_service'), np.str_('mason')]",4.133811499169768,14,0.7692667225080451,2025-08-04T18:57:17.427587,f246d0ddbb80e9b5
COURSE_00168,Welder - Marketing (Part 9),marketing,welder,expert,187,kn,False,True,False,[],"[np.str_('marketing'), np.str_('welder')]",4.749746223009068,246,0.8371677254785592,2024-06-29T18:57:17.427795,eaf197c69f1a29cd
COURSE_00169,Artisan - Business Skills (Part 10),business_skills,artisan,expert,191,ml,True,False,False,[],"[np.str_('business_skills'), np.str_('artisan')]",4.3796812165712735,797,0.630250687348334,2024-12-29T18:57:17.428004,ccc5317abd70f44c
COURSE_00170,Homestay Owner - Tools (Part 1),tools,homestay_owner,expert,204,pa,True,False,True,[],"[np.str_('tools'), np.str_('homestay_owner')]",4.944744668138295,500,0.6362115144939424,2025-08-08T18:57:17.428212,c446e52e974ef11d
COURSE_00171,Appliance Repair - Digital Literacy (Part 2),digital_literacy,appliance_repair,intermediate,245,hi,False,True,True,[],"[np.str_('digital_literacy'), np.str_('appliance_repair')]",3.7451596434133156,938,0.41279175058272577,2025-05-17T18:57:17.428440,e139c9c98ccf8e89
COURSE_00172,Artisan - Advanced Techniques (Part 3),advanced_techniques,artisan,expert,260,bn,False,True,True,[],"[np.str_('advanced_techniques'), np.str_('artisan')]",3.6320149362159184,56,0.4566303092532935,2026-02-07T18:57:17.428623,27563b9c0d366b5e
COURSE_00173,Welder - Tools (Part 4),tools,welder,intermediate,254,mr,False,False,True,[],"[np.str_('tools'), np.str_('welder')]",3.5165162533120293,48,0.9001956509854094,2024-03-13T18:57:17.428805,ff9aa76ffb3198ce
COURSE_00174,Plumber - Maintenance (Part 5),maintenance,plumber,beginner,209,ml,True,True,False,[],"[np.str_('maintenance'), np.str_('plumber')]",4.870698216187275,926,0.564125401802509,2025-03-02T18:57:17.428983,b24695450ab20b75
COURSE_00175,Plumber - Tools (Part 6),tools,plumber,advanced,189,bn,True,False,True,[],"[np.str_('tools'), np.str_('plumber')]",3.7441016068507773,963,0.9483249365856343,2024-06-14T18:57:17.429158,0181789137174d49
COURSE_00176,Mobile Repair - Troubleshooting (Part 7),troubleshooting,mobile_repair,expert,195,kn,False,True,True,[],"[np.str_('troubleshooting'), np.str_('mobile_repair')]",3.2522272563751127,587,0.7489603526120856,2025-02-22T18:57:17.429335,a93f12faa8c54181
COURSE_00177,Mobile Repair - Maintenance (Part 8),maintenance,mobile_repair,beginner,226,hi,False,False,True,[],"[np.str_('maintenance'), np.str_('mobile_repair')]",3.3313813345868746,218,0.38464105943247456,2024-08-22T18:57:17.429510,caaf57d2c43943f1
COURSE_00178,Plumber - Marketing (Part 9),marketing,plumber,advanced,54,kn,False,False,True,[],"[np.str_('marketing'), np.str_('plumber')]",4.840196984073263,977,0.6407272343055564,2024-08-04T18:57:17.429685,b2a511efb3184b11
COURSE_00179,Plumber - Digital Literacy (Part 10),digital_literacy,plumber,advanced,146,bn,True,True,False,[],"[np.str_('digital_literacy'), np.str_('plumber')]",4.324240793538044,27,0.9467166518408623,2026-01-12T18:57:17.429861,ed0abf5af1a48ab9
COURSE_00180,Appliance Repair - Maintenance (Part 1),maintenance,appliance_repair,advanced,282,te,True,True,True,[],"[np.str_('maintenance'), np.str_('appliance_repair')]",4.967001884765871,83,0.6966381349701274,2025-08-28T18:57:17.430036,94dc540b6526a7c9
COURSE_00181,Mobile Repair - Basic Skills (Part 2),basic_skills,mobile_repair,intermediate,191,gu,False,True,False,[],"[np.str_('basic_skills'), np.str_('mobile_repair')]",4.421199898581728,975,0.5430805752785992,2025-09-18T18:57:17.430211,8962b83a1386a274
COURSE_00182,Welder - Marketing (Part 3),marketing,welder,beginner,251,pa,False,False,True,[],"[np.str_('marketing'), np.str_('welder')]",3.6552776990333937,227,0.41426132448606456,2024-07-20T18:57:17.430389,e0d9f37bf6ce4d39
COURSE_00183,Homestay Owner - Digital Literacy (Part 4),digital_literacy,homestay_owner,intermediate,38,pa,False,False,False,[],"[np.str_('digital_literacy'), np.str_('homestay_owner')]",4.1402989293707835,297,0.7102621993854359,2025-11-12T18:57:17.430564,dac02529f3f8c49e
COURSE_00184,Welder - Digital Literacy (Part 5),digital_literacy,welder,intermediate,181,ta,False,True,False,[],"[np.str_('digital_literacy'), np.str_('welder')]",3.4854301324478625,12,0.7745414119761453,2024-12-02T18:57:17.430739,2df798bbab48998f
COURSE_00185,Electrician - Government Schemes (Part 6),government_schemes,electrician,expert,230,kn,True,False,True,[],"[np.str_('government_schemes'), np.str_('electrician')]",4.609520599101072,882,0.78586267511974,2026-01-17T18:57:17.430919,ef8b4ad6310e12eb
COURSE_00186,Artisan - Quality Control (Part 7),quality_control,artisan,advanced,186,en,False,True,False,[],"[np.str_('quality_control'), np.str_('artisan')]",4.088603165343037,805,0.7803969293422848,2024-05-07T18:57:17.431099,59d25a50ee920f26
COURSE_00187,Artisan - Advanced Techniques (Part 8),advanced_techniques,artisan,intermediate,220,ml,False,True,True,[],"[np.str_('advanced_techniques'), np.str_('artisan')]",4.247508553808866,859,0.7073587448711122,2025-08-21T18:57:17.431276,ae2ed6c8780bf6d8
COURSE_00188,Carpenter - Quality Control (Part 9),quality_control,carpenter,intermediate,63,kn,True,True,True,[],"[np.str_('quality_control'), np.str_('carpenter')]",3.518522418394533,99,0.7294528237558957,2026-01-23T18:57:17.431453,6ffc8d5d6b98211d
COURSE_00189,Farmer - Business Skills (Part 10),business_skills,farmer,beginner,82,te,False,True,False,[],"[np.str_('business_skills'), np.str_('farmer')]",4.038687109610453,921,0.754499227851565,2024-10-04T18:57:17.431629,777a6fdda31c4054
COURSE_00190,Electrician - Quality Control (Part 1),quality_control,electrician,expert,112,kn,False,False,True,[],"[np.str_('quality_control'), np.str_('electrician')]",4.427328805139967,528,0.6560096099748091,2025-12-12T18:57:17.431806,8e06c1392e69c6b3
COURSE_00191,Mobile Repair - Financial Planning (Part 2),financial_planning,mobile_repair,advanced,70,en,True,False,True,[],"[np.str_('financial_planning'), np.str_('mobile_repair')]",3.4070100632030633,31,0.6284187965484167,2025-11-15T18:57:17.431990,4f32a5e291f9993b
COURSE_00192,Homestay Owner - Tools (Part 3),tools,homestay_owner,beginner,279,te,True,True,True,[],"[np.str_('tools'), np.str_('homestay_owner')]",4.817633419531587,364,0.6849715373948588,2024-05-13T18:57:17.432166,f5308ccdf3711a41
COURSE_00193,Mobile Repair - Marketing (Part 4),marketing,mobile_repair,intermediate,80,en,False,False,True,[],"[np.str_('marketing'), np.str_('mobile_repair')]",4.669235840480804,883,0.3021769193096556,2025-09-05T18:57:17.432342,c0947221307b4045
COURSE_00194,Welder - Digital Literacy (Part 5),digital_literacy,welder,intermediate,296,hi,False,False,True,[],"[np.str_('digital_literacy'), np.str_('welder')]",3.7027419472609826,744,0.38649221273862805,2024-08-18T18:57:17.432519,2df798bbab48998f
COURSE_00195,Carpenter - Digital Literacy (Part 6),digital_literacy,carpenter,intermediate,67,te,False,False,True,[],"[np.str_('digital_literacy'), np.str_('carpenter')]",4.885092368012691,767,0.3916037412160781,2025-10-15T18:57:17.432696,3865ca06a49f97fd
COURSE_00196,Homestay Owner - Advanced Techniques (Part 7),advanced_techniques,homestay_owner,advanced,212,ml,True,False,True,[],"[np.str_('advanced_techniques'), np.str_('homestay_owner')]",3.330325496021624,917,0.9482010182829259,2025-10-31T18:57:17.432872,64dd956953069fd5
COURSE_00197,Plumber - Advanced Techniques (Part 8),advanced_techniques,plumber,beginner,139,mr,True,True,True,[],"[np.str_('advanced_techniques'), np.str_('plumber')]",3.4147136617050498,813,0.6741895861180818,2025-02-07T18:57:17.433049,946404d355374acf
COURSE_00198,Mobile Repair - Advanced Techniques (Part 9),advanced_techniques,mobile_repair,expert,232,te,True,False,False,[],"[np.str_('advanced_techniques'), np.str_('mobile_repair')]",4.421196475145528,555,0.8376604436422115,2025-08-25T18:57:17.433226,2ed4e28d4314d038
COURSE_00199,Electrician - Troubleshooting (Part 10),troubleshooting,electrician,intermediate,148,kn,True,False,False,[],"[np.str_('troubleshooting'), np.str_('electrician')]",4.425982539508944,120,0.6474634058338111,2024-11-06T18:57:17.435062,04737115d6780f97
COURSE_00200,Welder - Digital Literacy (Part 1),digital_literacy,welder,advanced,292,gu,True,False,True,[],"[np.str_('digital_literacy'), np.str_('welder')]",4.513330262709671,900,0.7200613686340712,2024-08-25T18:57:17.436203,e63a3843d061fec0
COURSE_00201,Welder - Maintenance (Part 2),maintenance,welder,intermediate,141,te,False,True,False,[],"[np.str_('maintenance'), np.str_('welder')]",4.086614774861587,404,0.6385612381778782,2025-07-02T18:57:17.437996,7d132e4675cb83e1
COURSE_00202,Homestay Owner - Maintenance (Part 3),maintenance,homestay_owner,expert,140,mr,True,False,True,[],"[np.str_('maintenance'), np.str_('homestay_owner')]",4.987909375254723,213,0.44607732684125095,2024-03-04T18:57:17.438373,955f2977e052214d
COURSE_00203,Farmer - Safety (Part 4),safety,farmer,advanced,278,hi,False,False,False,[],"[np.str_('safety'), np.str_('farmer')]",4.077672267961665,281,0.5203742616767926,2024-09-29T18:57:17.438722,e6855b54c809b52e
COURSE_00204,Homestay Owner - Government Schemes (Part 5),government_schemes,homestay_owner,intermediate,217,ta,True,True,True,[],"[np.str_('government_schemes'), np.str_('homestay_owner')]",3.455069310306094,512,0.5158947080649918,2025-08-04T18:57:17.439264,d50e801f2202df18
COURSE_00205,Welder - Customer Service (Part 6),customer_service,welder,intermediate,74,bn,False,False,True,[],"[np.str_('customer_service'), np.str_('welder')]",3.8116189554955566,396,0.6084245726417998,2025-09-05T18:57:17.439607,1a64af0cf4413eb4
COURSE_00206,Artisan - Maintenance (Part 7),maintenance,artisan,beginner,230,kn,True,False,False,[],"[np.str_('maintenance'), np.str_('artisan')]",3.398890631293447,77,0.7411118662968844,2024-12-19T18:57:17.440051,87a790eabe846dbb
COURSE_00207,Welder - Customer Service (Part 8),customer_service,welder,intermediate,148,te,False,True,True,[],"[np.str_('customer_service'), np.str_('welder')]",4.416146143414908,305,0.7352644127736877,2024-06-07T18:57:17.440407,7cdfb08d9da572b8
COURSE_00208,Mobile Repair - Advanced Techniques (Part 9),advanced_techniques,mobile_repair,beginner,192,ml,False,False,False,[],"[np.str_('advanced_techniques'), np.str_('mobile_repair')]",3.7753796934335067,220,0.7984437542141665,2024-06-21T18:57:17.440834,2ed4e28d4314d038
COURSE_00209,Welder - Troubleshooting (Part 10),troubleshooting,welder,beginner,180,gu,True,False,True,[],"[np.str_('troubleshooting'), np.str_('welder')]",4.61458883690297,716,0.39301855485825554,2024-08-19T18:57:17.441270,89a2b5e51c93b35e
COURSE_00210,Farmer - Government Schemes (Part 1),government_schemes,farmer,intermediate,187,kn,False,True,True,[],"[np.str_('government_schemes'), np.str_('farmer')]",3.384203129437288,905,0.3556568137570914,2024-06-21T18:57:17.441696,dc7b04d384545f64
COURSE_00211,Artisan - Maintenance (Part 2),maintenance,artisan,expert,97,hi,False,True,True,[],"[np.str_('maintenance'), np.str_('artisan')]",4.38820701590024,169,0.898591345842249,2025-03-22T18:57:17.442305,01669044161e6e85
COURSE_00212,Homestay Owner - Safety (Part 3),safety,homestay_owner,advanced,251,kn,False,True,True,[],"[np.str_('safety'), np.str_('homestay_owner')]",3.6324018986126734,969,0.9308518014376201,2025-01-26T18:57:17.442684,375edbdca5a0819b
COURSE_00213,Plumber - Basic Skills (Part 4),basic_skills,plumber,expert,190,ml,False,False,True,[],"[np.str_('basic_skills'), np.str_('plumber')]",4.770117804378382,706,0.8239099420245548,2024-10-26T18:57:17.443043,93eb109d04e38eef
COURSE_00214,Homestay Owner - Government Schemes (Part 5),government_schemes,homestay_owner,advanced,196,ml,True,False,True,[],"[np.str_('government_schemes'), np.str_('homestay_owner')]",3.808420662462267,486,0.564803034764838,2025-09-18T18:57:17.443538,d50e801f2202df18
COURSE_00215,Appliance Repair - Financial Planning (Part 6),financial_planning,appliance_repair,expert,86,gu,False,False,False,[],"[np.str_('financial_planning'), np.str_('appliance_repair')]",3.8513360294741075,57,0.6747831105024062,2026-01-25T18:57:17.443903,d9ce4a874c3a9b14
COURSE_00216,Plumber - Maintenance (Part 7),maintenance,plumber,advanced,69,mr,True,True,True,[],"[np.str_('maintenance'), np.str_('plumber')]",4.530711200218484,14,0.48795750401775095,2025-12-04T18:57:17.444128,b1366492bf99a5da
COURSE_00217,Farmer - Quality Control (Part 8),quality_control,farmer,advanced,228,ta,False,False,False,[],"[np.str_('quality_control'), np.str_('farmer')]",3.45291496495481,257,0.5740189550364018,2024-10-28T18:57:17.444339,826b6ae0cb4c76f0
COURSE_00218,Appliance Repair - Maintenance (Part 9),maintenance,appliance_repair,expert,197,te,False,False,False,[],"[np.str_('maintenance'), np.str_('appliance_repair')]",3.4507940358573608,547,0.8947436437282918,2024-06-24T18:57:17.444549,c7f9b9315dacbdac
COURSE_00219,Farmer - Government Schemes (Part 10),government_schemes,farmer,expert,115,kn,False,True,False,[],"[np.str_('government_schemes'), np.str_('farmer')]",4.6758918883054745,659,0.3816610993177239,2024-07-29T18:57:17.444759,e6608d437f6f5e18
COURSE_00220,Artisan - Troubleshooting (Part 1),troubleshooting,artisan,intermediate,206,en,False,True,False,[],"[np.str_('troubleshooting'), np.str_('artisan')]",3.461988286781991,717,0.5193949135534719,2025-05-11T18:57:17.444968,db9c62e74d3eee2c
COURSE_00221,Homestay Owner - Maintenance (Part 2),maintenance,homestay_owner,expert,148,en,True,True,True,[],"[np.str_('maintenance'), np.str_('homestay_owner')]",4.452857632262948,719,0.4598715986851386,2024-06-13T18:57:17.445180,fcca3b0862119718
