date,design_id,style,color_palette,trade,popularity,social_mentions,search_volume,month,quarter,week_of_year
2026-01-25 19:27:41.301106,DESIGN_028,vintage,earth_tones,artisan,85.43170666033508,140.39312953762746,118.10988671112354,1,1,4
2026-02-01 19:27:41.301106,DESIGN_028,vintage,earth_tones,artisan,64.3210465980039,127.23901980300057,94.74273125342008,2,1,5
2026-02-08 19:27:41.301106,DESIGN_028,vintage,earth_tones,artisan,68.17786821722822,95.13150809633876,79.06631169623444,2,1,6
2025-02-16 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,54.65510703296414,35.30228085105879,76.55645350662067,2,1,7
2025-02-23 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,51.27068331267091,76.5818798761799,63.68762593514314,2,1,8
2025-03-02 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,56.01186974111252,89.86224646122929,64.61184446983546,3,1,9
2025-03-09 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,52.553988389238896,68.06458244297734,73.86427487530379,3,1,10
2025-03-16 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,54.445687667822426,42.55471849853708,72.56159712069321,3,1,11
2025-03-23 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,53.641900387213354,89.81763366549686,52.892608592063596,3,1,12
2025-03-30 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,49.15522119602319,43.64039551914734,54.69225509782883,3,1,13
2025-04-06 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,52.784393229029284,68.59392674228397,64.13699086629956,4,2,14
2025-04-13 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,64.31814287199151,68.27584832772456,96.17215554760922,4,2,15
2025-04-20 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,56.611843327096004,47.29574832558411,71.98187060588947,4,2,16
2025-04-27 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,56.29154019391669,65.83815811225247,62.76589994273118,4,2,17
2025-05-04 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,58.83675723861327,114.20180651163713,55.895410817487104,5,2,18
2025-05-11 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,45.96928553860963,88.61999380515189,53.325388139519525,5,2,19
2025-05-18 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,56.81724837291375,56.76783177000915,65.09559071251128,5,2,20
2025-05-25 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,53.25614994328458,71.05905458771754,74.83871615428843,5,2,21
2025-06-01 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,57.83059059072154,59.24511379516548,46.46114943207551,6,2,22
2025-06-08 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,65.36399010009495,103.58199586140617,89.23015008405211,6,2,23
2025-06-15 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,77.0842220841863,98.6453734521747,113.0841946635941,6,2,24
2025-06-22 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,69.66467680466873,97.48246867975861,83.3213632623978,6,2,25
2025-06-29 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,56.007099612653455,44.2338568543034,73.53370556198189,6,2,26
2025-07-06 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,78.98038104889305,67.03325915036747,109.24847094116221,7,3,27
2025-07-13 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,71.69639855458763,93.90870469443959,74.5856446965319,7,3,28
2025-07-20 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,55.26566391048956,110.04974984146722,51.36117626288128,7,3,29
2025-07-27 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,73.52039691402038,120.30091094194303,94.29896229195921,7,3,30
2025-08-03 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,55.792739039520974,36.7905400496467,66.21823288311725,8,3,31
2025-08-10 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,53.55579673814004,94.76714515979458,70.52884654646108,8,3,32
2025-08-17 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,58.82400656212506,39.58062396915481,63.58764628764273,8,3,33
2025-08-24 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,53.13907095707047,79.3924535276921,55.48408899982637,8,3,34
2025-08-31 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,51.317108351613406,58.95733780495189,43.78410747919993,8,3,35
2025-09-07 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,38.85957414291434,31.34427640715176,33.3595822803519,9,3,36
2025-09-14 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,68.54979917511578,60.72871720846142,66.02328565378967,9,3,37
2025-09-21 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,56.30347425708876,33.81073440896121,65.9070402061172,9,3,38
2025-09-28 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,36.66417361919637,59.67766551962786,40.62894793146785,9,3,39
2025-10-05 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,38.98600380644961,55.369055337492206,51.96894647160489,10,4,40
2025-10-12 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,38.29061924057199,36.66123038388597,53.37009741127583,10,4,41
2025-10-19 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,48.15783098627757,37.51409377219845,70.14619500510081,10,4,42
2025-10-26 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,33.34239238526769,23.398466514833903,29.7624874360743,10,4,43
2025-11-02 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,72.72002888442904,44.800416425633294,107.27315650439431,11,4,44
2025-11-09 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,55.680046130630586,93.658060699687,45.73560672248527,11,4,45
2025-11-16 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,71.29337115256497,111.19927562500553,99.02580063491074,11,4,46
2025-11-23 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,61.69109651649013,96.20718495919036,62.616224986803815,11,4,47
2025-11-30 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,74.82942132101418,98.26938919497644,100.52192394091206,11,4,48
2025-12-07 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,72.03083760099788,73.60178742513187,84.32504009380608,12,4,49
2025-12-14 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,70.79603015370404,97.35967048817787,87.61610794310437,12,4,50
2025-12-21 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,45.45724800343726,48.544406960261576,56.037032518789125,12,4,51
2025-12-28 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,36.8212160576989,32.568977377582684,47.964762207755776,12,4,52
2026-01-04 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,30.500124546038993,35.247335417872954,26.964320409684234,1,1,1
2026-01-11 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,77.67127550445565,138.13470914842236,115.55844778897377,1,1,2
2026-01-18 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,56.20323543382342,75.83663419740806,68.48446606682636,1,1,3
2026-01-25 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,83.8028170919331,112.62792490199249,73.41338846933078,1,1,4
2026-02-01 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,56.711522150035805,69.17199873347099,52.959032483504686,2,1,5
2026-02-08 19:27:41.301106,DESIGN_029,mediterranean,earth_tones,carpenter,49.957701074487886,88.70751693010321,54.99628307346896,2,1,6
2025-02-16 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,11.977279810514611,19.271615272208702,17.483282566817646,2,1,7
2025-02-23 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,13.365091915571549,13.907781947147479,19.014034595980213,2,1,8
2025-03-02 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,20.760277236367983,15.061921896041957,21.597198857854753,3,1,9
2025-03-09 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,10.87741937575645,8.46087572779187,10.741335603694445,3,1,10
2025-03-16 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,14.288431540819108,12.502222463369208,20.045565844499443,3,1,11
2025-03-23 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,13.82581053817788,27.548137955443043,16.858986057898925,3,1,12
2025-03-30 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,13.512345834277816,7.734159570387482,12.837606964292776,3,1,13
2025-04-06 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,14.806836401929523,22.477188543794192,15.928211883072212,4,2,14
2025-04-13 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,7.430372958220366,5.628778091598067,8.41018452747001,4,2,15
2025-04-20 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,33.72485783921104,59.193328037481024,50.44782103557867,4,2,16
2025-04-27 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,6.174109812930629,6.9686350363421505,5.863495801640494,4,2,17
2025-05-04 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,19.604239168904435,13.827497192223499,20.041394768373376,5,2,18
2025-05-11 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,33.37109725112511,54.53121639807719,49.95555247931788,5,2,19
2025-05-18 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,21.0491019542723,13.787697055398109,24.43538825427178,5,2,20
2025-05-25 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,5.942933961168158,10.802925715322433,7.034991551442152,5,2,21
2025-06-01 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,6.577789500713308,11.417824722600503,7.905174706061088,6,2,22
2025-06-08 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,1.638393019822625,2.851068686879549,1.615387146411819,6,2,23
2025-06-15 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,12.264481029643989,8.164464642801375,13.385479354933834,6,2,24
2025-06-22 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,14.068333137023727,12.974114345888408,18.198109499223985,6,2,25
2025-06-29 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,2.9027203717956027,5.234372085159457,3.292272369242488,6,2,26
2025-07-06 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,17.21261347226412,25.421773939182454,17.552549148503736,7,3,27
2025-07-13 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,5.648142562062411,10.739348467101,5.473759036805824,7,3,28
2025-07-20 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,5.351671083635013,9.383467360497267,5.449299246293305,7,3,29
2025-07-27 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,5.579036545572121,7.520013518322079,6.114214989677909,7,3,30
2025-08-03 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,5.00389994375189,7.249112374888193,4.332578288133341,8,3,31
2025-08-10 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,0.0,0.0,0.0,8,3,32
2025-08-17 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,9.931345005543589,6.293723748846776,9.612590054882002,8,3,33
2025-08-24 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,25.39590049164158,31.863693130805515,26.324551473353633,8,3,34
2025-08-31 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,31.64572263955509,60.34281459257951,39.37872785314562,8,3,35
2025-09-07 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,0.0,0.0,0.0,9,3,36
2025-09-14 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,17.40856245542802,27.72607209044551,18.52204262542109,9,3,37
2025-09-21 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,16.453192199505057,9.76365270390872,20.96969681606302,9,3,38
2025-09-28 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,30.8255331725234,36.5864766900346,34.10645175133804,9,3,39
2025-10-05 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,0.0,0.0,0.0,10,4,40
2025-10-12 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,30.770191598855217,43.22157937366663,31.04345399039207,10,4,41
2025-10-19 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,30.52437208930748,45.23210632396966,45.46688341816992,10,4,42
2025-10-26 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,16.680761909663847,14.288524733347009,16.010144195226815,10,4,43
2025-11-02 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,15.001313686103346,25.01293167532795,17.199571370921024,11,4,44
2025-11-09 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,31.82472307048936,36.02203094885625,47.18022778597362,11,4,45
2025-11-16 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,14.638029065959724,15.669585475658149,19.021855388657,11,4,46
2025-11-23 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,16.541130750193666,11.459409017506921,19.74850720462274,11,4,47
2025-11-30 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,37.934545155162695,69.39288062778108,47.99160259755126,11,4,48
2025-12-07 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,0.0,0.0,0.0,12,4,49
2025-12-14 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,54.54191806939823,40.81047524377964,80.16031983092529,12,4,50
2025-12-21 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,37.19980876218324,32.95269666229147,42.28632551168501,12,4,51
2025-12-28 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,33.01623208250635,55.6909284226387,43.39798711684211,12,4,52
2026-01-04 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,15.190574794177522,18.55672895308163,19.429650418006215,1,1,1
2026-01-11 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,12.98504502432048,10.77889940482276,15.377354134194212,1,1,2
2026-01-18 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,34.074362961232744,29.000050570427387,42.60337022947926,1,1,3
2026-01-25 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,0.0,0.0,0.0,1,1,4
2026-02-01 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,0.0,0.0,0.0,2,1,5
2026-02-08 19:27:41.301106,DESIGN_030,industrial,monochrome,carpenter,3.338521347595176,2.8732792708025596,4.194936146966785,2,1,6
2025-02-16 19:27:41.301106,DESIGN_031,modern,monochrome,mason,47.78386290987544,76.57985684976452,67.45859721469793,2,1,7
2025-02-23 19:27:41.301106,DESIGN_031,modern,monochrome,mason,51.197061869910875,28.353097442993146,42.213933325471636,2,1,8
2025-03-02 19:27:41.301106,DESIGN_031,modern,monochrome,mason,59.75308322654196,82.05218940306291,76.95113490046053,3,1,9
2025-03-09 19:27:41.301106,DESIGN_031,modern,monochrome,mason,57.08869060236616,71.5163718765946,71.84922567844517,3,1,10
2025-03-16 19:27:41.301106,DESIGN_031,modern,monochrome,mason,53.14587047045981,46.73892725708058,48.1030347217401,3,1,11
2025-03-23 19:27:41.301106,DESIGN_031,modern,monochrome,mason,61.88933589662206,43.38742634118091,68.05718892834476,3,1,12
2025-03-30 19:27:41.301106,DESIGN_031,modern,monochrome,mason,60.978214647407306,54.40138640441608,83.33618188854679,3,1,13
2025-04-06 19:27:41.301106,DESIGN_031,modern,monochrome,mason,62.60974629362808,100.64959998002622,67.28442299746136,4,2,14
2025-04-13 19:27:41.301106,DESIGN_031,modern,monochrome,mason,56.302928385562126,64.99250187750094,61.2998596639179,4,2,15
2025-04-20 19:27:41.301106,DESIGN_031,modern,monochrome,mason,63.67449023310103,41.50980209007189,74.14329378329644,4,2,16
2025-04-27 19:27:41.301106,DESIGN_031,modern,monochrome,mason,57.25956763161751,110.72590447736319,57.453478761888825,4,2,17
2025-05-04 19:27:41.301106,DESIGN_031,modern,monochrome,mason,64.44500930685236,126.51296718823257,71.94778623266879,5,2,18
2025-05-11 19:27:41.301106,DESIGN_031,modern,monochrome,mason,60.41553768069072,68.34395903277236,58.58575799622327,5,2,19
2025-05-18 19:27:41.301106,DESIGN_031,modern,monochrome,mason,56.25239821330456,97.81224569413962,54.80592140366191,5,2,20
2025-05-25 19:27:41.301106,DESIGN_031,modern,monochrome,mason,58.45053286492479,91.59183400953766,60.327322275696496,5,2,21
2025-06-01 19:27:41.301106,DESIGN_031,modern,monochrome,mason,43.75315580889208,73.60632865950436,55.61848159909063,6,2,22
2025-06-08 19:27:41.301106,DESIGN_031,modern,monochrome,mason,42.88619533694268,58.110370480803184,55.437237629239284,6,2,23
2025-06-15 19:27:41.301106,DESIGN_031,modern,monochrome,mason,50.96665968489418,33.977234282381175,62.25491310196816,6,2,24
2025-06-22 19:27:41.301106,DESIGN_031,modern,monochrome,mason,36.21552755940116,63.3676420444595,51.67603812058465,6,2,25
2025-06-29 19:27:41.301106,DESIGN_031,modern,monochrome,mason,52.00254297542039,66.68388335248927,56.25409576795383,6,2,26
2025-07-06 19:27:41.301106,DESIGN_031,modern,monochrome,mason,51.499206938517446,97.8367259070709,64.72997198781648,7,3,27
2025-07-13 19:27:41.301106,DESIGN_031,modern,monochrome,mason,66.70410986967075,98.7553496233235,64.93380813327067,7,3,28
2025-07-20 19:27:41.301106,DESIGN_031,modern,monochrome,mason,55.12854326086743,86.58527121233908,63.6291090505623,7,3,29
2025-07-27 19:27:41.301106,DESIGN_031,modern,monochrome,mason,51.499693515376066,100.64156131562414,62.05862399544287,7,3,30
2025-08-03 19:27:41.301106,DESIGN_031,modern,monochrome,mason,47.006742852876876,90.08560605591354,45.38911782292419,8,3,31
2025-08-10 19:27:41.301106,DESIGN_031,modern,monochrome,mason,41.325055772161726,49.306720583919436,47.35652094247277,8,3,32
2025-08-17 19:27:41.301106,DESIGN_031,modern,monochrome,mason,47.17400413308526,93.66317953370329,58.48462283314206,8,3,33
2025-08-24 19:27:41.301106,DESIGN_031,modern,monochrome,mason,76.17849524370048,93.35112328423874,91.91582821189753,8,3,34
2025-08-31 19:27:41.301106,DESIGN_031,modern,monochrome,mason,34.01075933469805,30.692337654226233,41.90980347155283,8,3,35
2025-09-07 19:27:41.301106,DESIGN_031,modern,monochrome,mason,62.01936527273609,42.669263888432255,56.06697561088935,9,3,36
2025-09-14 19:27:41.301106,DESIGN_031,modern,monochrome,mason,58.610830336301774,69.28402682829727,84.63235768297065,9,3,37
2025-09-21 19:27:41.301106,DESIGN_031,modern,monochrome,mason,49.28361673949075,63.18617068380091,58.46065118463158,9,3,38
2025-09-28 19:27:41.301106,DESIGN_031,modern,monochrome,mason,68.21580322369734,67.8987792725771,98.33141284100998,9,3,39
2025-10-05 19:27:41.301106,DESIGN_031,modern,monochrome,mason,39.67346611584261,41.89974455522249,52.080434184728475,10,4,40
2025-10-12 19:27:41.301106,DESIGN_031,modern,monochrome,mason,36.23873164569418,44.79074060351748,41.8209938329673,10,4,41
2025-10-19 19:27:41.301106,DESIGN_031,modern,monochrome,mason,52.301441717493574,46.85107650191325,51.19095901531457,10,4,42
2025-10-26 19:27:41.301106,DESIGN_031,modern,monochrome,mason,71.61106665353822,92.34424116411566,103.26913203986611,10,4,43
2025-11-02 19:27:41.301106,DESIGN_031,modern,monochrome,mason,68.05246696277851,60.7545557143965,79.07397390257724,11,4,44
2025-11-09 19:27:41.301106,DESIGN_031,modern,monochrome,mason,28.6432671005736,53.01711757428174,33.956555477848,11,4,45
2025-11-16 19:27:41.301106,DESIGN_031,modern,monochrome,mason,29.137927734905748,54.35593688946401,43.53093226530832,11,4,46
2025-11-23 19:27:41.301106,DESIGN_031,modern,monochrome,mason,69.26997840119206,70.09510150029243,72.1873829629152,11,4,47
2025-11-30 19:27:41.301106,DESIGN_031,modern,monochrome,mason,31.355724969528534,19.73873514770943,33.46807815999615,11,4,48
2025-12-07 19:27:41.301106,DESIGN_031,modern,monochrome,mason,72.75506456617951,131.00439042112103,85.96539976129702,12,4,49
2025-12-14 19:27:41.301106,DESIGN_031,modern,monochrome,mason,27.489501414420385,19.8641438579071,34.22353352519463,12,4,50
2025-12-21 19:27:41.301106,DESIGN_031,modern,monochrome,mason,46.82242364987265,59.38047677761709,49.45595881738863,12,4,51
2025-12-28 19:27:41.301106,DESIGN_031,modern,monochrome,mason,77.9011628394852,101.15336220888813,73.79620000209772,12,4,52
2026-01-04 19:27:41.301106,DESIGN_031,modern,monochrome,mason,48.862251950798345,91.71408630914564,56.84691474776374,1,1,1
2026-01-11 19:27:41.301106,DESIGN_031,modern,monochrome,mason,72.48273346404109,85.8890941236953,108.25274265085257,1,1,2
2026-01-18 19:27:41.301106,DESIGN_031,modern,monochrome,mason,48.58684802374792,43.79735894978032,38.987065975455415,1,1,3
2026-01-25 19:27:41.301106,DESIGN_031,modern,monochrome,mason,21.05641199427429,25.336563702717328,17.012612985255107,1,1,4
2026-02-01 19:27:41.301106,DESIGN_031,modern,monochrome,mason,47.12449043959369,89.73342399455524,55.747308744946636,2,1,5
2026-02-08 19:27:41.301106,DESIGN_031,modern,monochrome,mason,23.43636941062171,24.194846585180574,26.3906891184321,2,1,6
2025-02-16 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,15.0306170475213,10.92936488973133,20.432532319911203,2,1,7
2025-02-23 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,13.531554683603627,11.317450511837212,13.345251170096278,2,1,8
2025-03-02 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,11.721529808285101,14.875028396598989,17.105864265674843,3,1,9
2025-03-09 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,22.572023467050133,38.367895524293196,32.032419296525795,3,1,10
2025-03-16 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,9.134161524411748,12.685316124944734,10.439685996281476,3,1,11
2025-03-23 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,13.210221459738042,22.45989054981434,16.100419354265394,3,1,12
2025-03-30 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,7.561932072622002,7.746160502635262,9.6460015332945,3,1,13
2025-04-06 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,11.24201906510392,17.27711223128287,15.684765332305334,4,2,14
2025-04-13 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,13.65326189331507,16.3967251392894,20.262519203632994,4,2,15
2025-04-20 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,17.745679863779653,30.629350098390812,17.81201660856579,4,2,16
2025-04-27 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,9.207392436093883,15.556876794261411,9.801564276984022,4,2,17
2025-05-04 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,5.882205361166337,6.643246323718798,6.54053018134085,5,2,18
2025-05-11 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,13.03829333945713,14.942344507308631,17.89518688895514,5,2,19
2025-05-18 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,9.28788456377234,15.612816977724679,8.109256133347273,5,2,20
2025-05-25 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,19.716723736827227,19.063536223723073,20.76498419564179,5,2,21
2025-06-01 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,14.119197379499154,9.45339035056201,14.2595204138721,6,2,22
2025-06-08 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,2.47661211882022,1.4605000834194048,3.307702241492205,6,2,23
2025-06-15 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,15.58375910644413,26.618727540752268,17.283526852187556,6,2,24
2025-06-22 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,6.400594768830299,6.991297734598955,6.983174033803533,6,2,25
2025-06-29 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,0.0,0.0,0.0,6,2,26
2025-07-06 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,24.937254574649508,33.59229748712178,21.51539906205916,7,3,27
2025-07-13 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,25.323230616548294,21.000578347420713,37.07561546088311,7,3,28
2025-07-20 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,24.846245829528502,17.89639630202415,23.372048243526745,7,3,29
2025-07-27 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,20.628886891953577,29.89221178846689,24.749290535708493,7,3,30
2025-08-03 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,21.3377156614671,13.984990353613448,26.668980175002968,8,3,31
2025-08-10 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,10.230015474590148,18.840776125656706,13.272639168156527,8,3,32
2025-08-17 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,20.30152824785407,30.906267398697743,24.424987434258632,8,3,33
2025-08-24 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,25.855774245304936,20.14145911132689,34.25712607188289,8,3,34
2025-08-31 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,25.299206552953756,13.624776612672845,36.531710001571305,8,3,35
2025-09-07 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,6.156658410462882,4.797686048371877,9.067984950922058,9,3,36
2025-09-14 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,23.984578772436052,15.082950147463144,22.617676598078614,9,3,37
2025-09-21 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,23.87236459792631,14.396325449364664,22.261704548195837,9,3,38
2025-09-28 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,0.0,0.0,0.0,9,3,39
2025-10-05 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,42.43839301321333,58.71728386759955,40.03891388980924,10,4,40
2025-10-12 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,39.82534245856091,59.16980774516215,36.38250701009901,10,4,41
2025-10-19 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,38.840810741925104,48.26844421753541,34.83929990335793,10,4,42
2025-10-26 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,28.43050367757959,32.56934661597995,40.044162218482526,10,4,43
2025-11-02 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,23.883619372785077,32.39061567061356,34.85130808532986,11,4,44
2025-11-09 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,5.471041839852997,7.569532964219708,6.483900171528752,11,4,45
2025-11-16 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,48.85494862128755,29.53313585735162,49.62864749808969,11,4,46
2025-11-23 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,39.76369238587975,51.272433353212676,52.947756402970946,11,4,47
2025-11-30 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,45.94957844341945,65.20686818122013,44.06797996946919,11,4,48
2025-12-07 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,4.8708831757952264,3.7546560425498026,4.8840260840475285,12,4,49
2025-12-14 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,2.1423797684745334,2.476486552526649,2.6918134835177945,12,4,50
2025-12-21 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,47.81067598121812,33.32092651740121,64.3503399144517,12,4,51
2025-12-28 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,56.424509365408284,85.41261343970308,80.03130801006019,12,4,52
2026-01-04 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,10.745062685520159,9.73052432845136,15.192868013715803,1,1,1
2026-01-11 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,15.651859735668388,25.712094448364255,14.215179240465439,1,1,2
2026-01-18 19:27:41.301106,DESIGN_032,traditional,metallic,artisan,11.595765536714673,11.894853332751769,13.092968534740862,1,1,3
